Year,LocationAbbr,LocationDesc,PriorityArea1,Topic,Data_Value_Unit,Data_Value,LowConfidenceLimit,HighConfidenceLimit,Break_Out_Category,Break_Out,TopicId,BreakOutCategoryId,BreakOutId,GeoLocation
2008,AL,Alabama,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.4,2.3,2.5,Age,75+,T3,BOC03,AGE08,"(32.84057112200048, -86.63186076199969)"
2008,IA,Iowa,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.6,3.4,3.8,Gender,Male,T3,BOC02,GEN01,"(42.46940091300047, -93.81649055599968)"
2008,NH,New Hampshire,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.3,3.1,3.4,Overall,Overall,T3,BOC01,OVR01,"(43.65595011300047, -71.50036091999965)"
2010,IN,Indiana,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.6,2.5,2.7,Overall,Overall,T3,BOC01,OVR01,"(39.766910452000445, -86.14996019399968)"
2008,NM,New Mexico,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.3,2.0,4.7,Race,Non-Hispanic Black,T3,BOC04,RAC02,"(34.52088095200048, -106.24058098499967)"
2011,LA,Louisiana,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.4,2.3,2.5,Race,Non-Hispanic White,T3,BOC04,RAC01,"(31.31266064400046, -92.44568007099969)"
2010,AZ,Arizona,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.5,2.1,2.8,Race,Other,T3,BOC04,RAC07,"(34.865970280000454, -111.76381127699972)"
2008,NC,North Carolina,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.2,3.1,3.3,Race,Non-Hispanic White,T3,BOC04,RAC01,"(35.466220975000454, -79.15925046299964)"
2007,NC,North Carolina,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.0,2.9,3.0,Age,75+,T3,BOC03,AGE08,"(35.466220975000454, -79.15925046299964)"
2008,MD,Maryland,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),1.9,1.1,2.8,Race,Hispanic,T3,BOC04,RAC04,"(39.29058096400047, -76.60926011099963)"
2007,MI,Michigan,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.9,2.8,3.0,Age,65+,T3,BOC03,AGE06,"(44.6613195430005, -84.71439026999968)"
2012,FL,Florida,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.5,2.4,2.5,Age,65+,T3,BOC03,AGE06,"(28.932040377000476, -81.92896053899966)"
2009,GA,Georgia,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.2,2.5,4.0,Race,Other,T3,BOC04,RAC07,"(32.83968109300048, -83.62758034599966)"
2009,FL,Florida,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.5,2.5,2.6,Overall,Overall,T3,BOC01,OVR01,"(28.932040377000476, -81.92896053899966)"
2009,US,United States,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.6,2.6,2.6,Age,65+,T3,BOC03,AGE06,
2009,MN,Minnesota,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),1.5,1.0,2.1,Race,Non-Hispanic Black,T3,BOC04,RAC02,"(46.35564873600049, -94.79420050299967)"
2010,SD,South Dakota,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.2,2.0,2.4,Gender,Female,T3,BOC02,GEN02,"(44.353130053000484, -100.3735306369997)"
2011,MO,Missouri,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.2,3.0,3.3,Gender,Male,T3,BOC02,GEN01,"(38.635790776000476, -92.56630005299968)"
2009,DE,Delaware,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.4,2.2,2.6,Age,75+,T3,BOC03,AGE08,"(39.008830667000495, -75.57774116799965)"
2010,ME,Maine,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),4.3,4.1,4.5,Age,75+,T3,BOC03,AGE08,"(45.254228894000505, -68.98503133599962)"
2011,NC,North Carolina,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.5,2.4,2.5,Gender,Female,T3,BOC02,GEN02,"(35.466220975000454, -79.15925046299964)"
2007,VT,Vermont,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),4.3,3.8,4.8,Age,65+,T3,BOC03,AGE06,"(43.62538123900049, -72.51764079099962)"
2008,KY,Kentucky,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.6,2.5,2.7,Gender,Female,T3,BOC02,GEN02,"(37.645970271000465, -84.77497104799966)"
2007,TX,Texas,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.1,2.1,2.2,Gender,Female,T3,BOC02,GEN02,"(31.827240407000488, -99.42677020599967)"
2011,IL,Illinois,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.4,2.1,2.7,Race,Other,T3,BOC04,RAC07,"(40.48501028300046, -88.99771017799969)"
2008,OH,Ohio,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.3,2.2,2.3,Gender,Female,T3,BOC02,GEN02,"(40.06021014100048, -82.40426005599966)"
2011,MI,Michigan,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.7,2.5,2.8,Race,Non-Hispanic Black,T3,BOC04,RAC02,"(44.6613195430005, -84.71439026999968)"
2010,DE,Delaware,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),4.1,0.9,7.3,Race,Hispanic,T3,BOC04,RAC04,"(39.008830667000495, -75.57774116799965)"
2010,UT,Utah,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.8,1.1,4.5,Race,Hispanic,T3,BOC04,RAC04,"(39.360700171000474, -111.58713063499971)"
2008,IA,Iowa,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.0,2.9,3.1,Race,Non-Hispanic White,T3,BOC04,RAC01,"(42.46940091300047, -93.81649055599968)"
2009,ND,North Dakota,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.0,2.8,3.2,Overall,Overall,T3,BOC01,OVR01,"(47.47531977900047, -100.11842104899966)"
2011,SD,South Dakota,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.8,2.6,3.0,Race,Non-Hispanic White,T3,BOC04,RAC01,"(44.353130053000484, -100.3735306369997)"
2010,MN,Minnesota,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),1.9,1.4,2.5,Race,Non-Hispanic Black,T3,BOC04,RAC02,"(46.35564873600049, -94.79420050299967)"
2011,OK,Oklahoma,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.5,1.3,3.7,Race,Hispanic,T3,BOC04,RAC04,"(35.47203135600046, -97.52107021399968)"
2007,NV,Nevada,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.5,2.3,2.6,Race,Non-Hispanic White,T3,BOC04,RAC01,"(39.493240390000494, -117.07184056399967)"
2009,UT,Utah,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),1.0,0.0,2.4,Race,Non-Hispanic Black,T3,BOC04,RAC02,"(39.360700171000474, -111.58713063499971)"
2011,NV,Nevada,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.6,2.5,2.7,Overall,Overall,T3,BOC01,OVR01,"(39.493240390000494, -117.07184056399967)"
2008,CO,Colorado,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.5,1.7,3.3,Race,Other,T3,BOC04,RAC07,"(38.843840757000464, -106.13361092099967)"
2008,NE,Nebraska,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.7,2.5,2.9,Age,65+,T3,BOC03,AGE06,"(41.6410409880005, -99.36572062299967)"
2009,KY,Kentucky,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.9,2.9,3.0,Overall,Overall,T3,BOC01,OVR01,"(37.645970271000465, -84.77497104799966)"
2008,MO,Missouri,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.8,2.7,2.9,Age,75+,T3,BOC03,AGE08,"(38.635790776000476, -92.56630005299968)"
2010,ND,North Dakota,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.8,3.4,4.2,Gender,Male,T3,BOC02,GEN01,"(47.47531977900047, -100.11842104899966)"
2007,NE,Nebraska,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.1,1.9,2.2,Gender,Female,T3,BOC02,GEN02,"(41.6410409880005, -99.36572062299967)"
2011,MT,Montana,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.9,3.5,4.2,Gender,Male,T3,BOC02,GEN01,"(47.06652897200047, -109.42442064499971)"
2008,ME,Maine,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),5.2,4.9,5.5,Gender,Male,T3,BOC02,GEN01,"(45.254228894000505, -68.98503133599962)"
2007,SC,South Carolina,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.1,3.0,3.2,Gender,Male,T3,BOC02,GEN01,"(33.998821303000454, -81.04537120699968)"
2008,SC,South Carolina,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.1,3.0,3.2,Gender,Male,T3,BOC02,GEN01,"(33.998821303000454, -81.04537120699968)"
2011,HI,Hawaii,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.4,3.2,3.7,Age,75+,T3,BOC03,AGE08,"(21.304850435000446, -157.85774940299973)"
2009,TN,Tennessee,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.4,3.3,3.6,Gender,Male,T3,BOC02,GEN01,"(35.68094058000048, -85.77449091399967)"
2011,SC,South Carolina,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.4,2.3,2.5,Age,75+,T3,BOC03,AGE08,"(33.998821303000454, -81.04537120699968)"
2010,DC,"Washington, DC",Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),1.7,1.4,1.9,Age,65+,T3,BOC03,AGE06,"(38.89037138500049, -77.03196112699965)"
2011,IL,Illinois,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.2,2.2,2.3,Age,65+,T3,BOC03,AGE06,"(40.48501028300046, -88.99771017799969)"
2011,MI,Michigan,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.4,3.4,3.5,Gender,Male,T3,BOC02,GEN01,"(44.6613195430005, -84.71439026999968)"
2012,IN,Indiana,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.2,2.1,2.3,Gender,Female,T3,BOC02,GEN02,"(39.766910452000445, -86.14996019399968)"
2009,MI,Michigan,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.8,2.8,2.9,Overall,Overall,T3,BOC01,OVR01,"(44.6613195430005, -84.71439026999968)"
2011,IN,Indiana,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.5,2.4,2.5,Age,75+,T3,BOC03,AGE08,"(39.766910452000445, -86.14996019399968)"
2008,TN,Tennessee,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.7,2.6,2.8,Overall,Overall,T3,BOC01,OVR01,"(35.68094058000048, -85.77449091399967)"
2009,IL,Illinois,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.6,2.2,2.9,Race,Other,T3,BOC04,RAC07,"(40.48501028300046, -88.99771017799969)"
2008,MN,Minnesota,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),1.9,0.0,3.9,Race,Hispanic,T3,BOC04,RAC04,"(46.35564873600049, -94.79420050299967)"
2012,AK,Alaska,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.9,2.5,3.3,Age,65+,T3,BOC03,AGE06,"(64.84507995700051, -147.72205903599973)"
2008,NJ,New Jersey,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.4,3.3,3.5,Gender,Male,T3,BOC02,GEN01,"(40.13057004800049, -74.27369128799967)"
2012,LA,Louisiana,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.7,2.5,2.8,Age,65+,T3,BOC03,AGE06,"(31.31266064400046, -92.44568007099969)"
2008,MD,Maryland,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.6,2.5,2.7,Race,Non-Hispanic White,T3,BOC04,RAC01,"(39.29058096400047, -76.60926011099963)"
2010,VT,Vermont,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),4.1,3.6,4.6,Age,65+,T3,BOC03,AGE06,"(43.62538123900049, -72.51764079099962)"
2010,LA,Louisiana,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.2,2.1,2.3,Age,75+,T3,BOC03,AGE08,"(31.31266064400046, -92.44568007099969)"
2012,AR,Arkansas,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.5,2.2,2.7,Race,Non-Hispanic Black,T3,BOC04,RAC02,"(34.74865012400045, -92.27449074299966)"
2010,NJ,New Jersey,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.4,3.3,3.5,Gender,Male,T3,BOC02,GEN01,"(40.13057004800049, -74.27369128799967)"
2012,IA,Iowa,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.7,1.7,3.8,Race,Other,T3,BOC04,RAC07,"(42.46940091300047, -93.81649055599968)"
2008,WI,Wisconsin,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.8,2.2,3.5,Race,Other,T3,BOC04,RAC07,"(44.39319117400049, -89.81637074199966)"
2011,DE,Delaware,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.4,2.2,2.7,Age,75+,T3,BOC03,AGE08,"(39.008830667000495, -75.57774116799965)"
2009,WV,West Virginia,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.6,1.9,3.3,Race,Non-Hispanic Black,T3,BOC04,RAC02,"(38.66551020200046, -80.71264013499967)"
2009,ID,Idaho,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.9,2.7,3.1,Race,Non-Hispanic White,T3,BOC04,RAC01,"(43.682630005000476, -114.3637300419997)"
2012,AR,Arkansas,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.7,2.6,2.8,Overall,Overall,T3,BOC01,OVR01,"(34.74865012400045, -92.27449074299966)"
2009,PA,Pennsylvania,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),1.8,1.7,2.0,Race,Non-Hispanic Black,T3,BOC04,RAC02,"(40.79373015200048, -77.86070029399963)"
2010,MI,Michigan,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.9,2.9,3.0,Age,75+,T3,BOC03,AGE08,"(44.6613195430005, -84.71439026999968)"
2007,NH,New Hampshire,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.8,3.5,4.1,Gender,Male,T3,BOC02,GEN01,"(43.65595011300047, -71.50036091999965)"
2012,AL,Alabama,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.6,2.5,2.6,Race,Non-Hispanic White,T3,BOC04,RAC01,"(32.84057112200048, -86.63186076199969)"
2009,VT,Vermont,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.8,0.0,8.1,Race,Non-Hispanic Black,T3,BOC04,RAC02,"(43.62538123900049, -72.51764079099962)"
2011,UT,Utah,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.6,2.5,2.7,Overall,Overall,T3,BOC01,OVR01,"(39.360700171000474, -111.58713063499971)"
2009,MO,Missouri,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.5,0.8,4.3,Race,Hispanic,T3,BOC04,RAC04,"(38.635790776000476, -92.56630005299968)"
2010,KS,Kansas,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.6,2.5,2.7,Overall,Overall,T3,BOC01,OVR01,"(38.34774030000045, -98.20078122699965)"
2012,IL,Illinois,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.1,2.0,2.2,Race,Non-Hispanic Black,T3,BOC04,RAC02,"(40.48501028300046, -88.99771017799969)"
2012,KY,Kentucky,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),6.5,2.1,10.8,Race,Hispanic,T3,BOC04,RAC04,"(37.645970271000465, -84.77497104799966)"
2010,OK,Oklahoma,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.7,2.6,2.8,Race,Non-Hispanic White,T3,BOC04,RAC01,"(35.47203135600046, -97.52107021399968)"
2010,CA,California,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.4,2.2,2.5,Race,Hispanic,T3,BOC04,RAC04,"(37.63864012300047, -120.99999953799971)"
2008,CT,Connecticut,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.0,2.9,3.1,Age,75+,T3,BOC03,AGE08,"(41.56266102000046, -72.64984095199964)"
2009,DE,Delaware,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.8,2.5,3.1,Age,65+,T3,BOC03,AGE06,"(39.008830667000495, -75.57774116799965)"
2012,CA,California,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.9,2.8,3.0,Race,Other,T3,BOC04,RAC07,"(37.63864012300047, -120.99999953799971)"
2010,MN,Minnesota,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.8,2.8,2.9,Overall,Overall,T3,BOC01,OVR01,"(46.35564873600049, -94.79420050299967)"
2011,KS,Kansas,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.4,2.5,4.4,Race,Other,T3,BOC04,RAC07,"(38.34774030000045, -98.20078122699965)"
2011,RI,Rhode Island,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.8,1.8,3.7,Race,Non-Hispanic Black,T3,BOC04,RAC02,"(41.70828019300046, -71.52247031399963)"
2011,AZ,Arizona,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.0,1.9,2.1,Gender,Female,T3,BOC02,GEN02,"(34.865970280000454, -111.76381127699972)"
2011,GA,Georgia,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.8,2.7,2.9,Age,65+,T3,BOC03,AGE06,"(32.83968109300048, -83.62758034599966)"
2008,US,United States,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.3,2.3,2.4,Gender,Female,T3,BOC02,GEN02,
2009,OK,Oklahoma,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.8,2.4,3.2,Race,Non-Hispanic Black,T3,BOC04,RAC02,"(35.47203135600046, -97.52107021399968)"
2011,NM,New Mexico,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.0,2.9,3.2,Race,Non-Hispanic White,T3,BOC04,RAC01,"(34.52088095200048, -106.24058098499967)"
2010,AR,Arkansas,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.7,2.6,2.9,Age,65+,T3,BOC03,AGE06,"(34.74865012400045, -92.27449074299966)"
2010,PA,Pennsylvania,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.4,2.3,2.4,Gender,Female,T3,BOC02,GEN02,"(40.79373015200048, -77.86070029399963)"
2010,UT,Utah,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.5,2.3,2.7,Age,75+,T3,BOC03,AGE08,"(39.360700171000474, -111.58713063499971)"
2010,DC,"Washington, DC",Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.9,1.0,4.8,Race,Other,T3,BOC04,RAC07,"(38.89037138500049, -77.03196112699965)"
2008,NJ,New Jersey,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.7,3.3,4.1,Race,Other,T3,BOC04,RAC07,"(40.13057004800049, -74.27369128799967)"
2010,AL,Alabama,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.9,0.1,5.7,Race,Hispanic,T3,BOC04,RAC04,"(32.84057112200048, -86.63186076199969)"
2008,TX,Texas,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.2,2.1,2.2,Gender,Female,T3,BOC02,GEN02,"(31.827240407000488, -99.42677020599967)"
2009,MD,Maryland,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.4,2.3,2.5,Age,65+,T3,BOC03,AGE06,"(39.29058096400047, -76.60926011099963)"
2009,AR,Arkansas,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.8,1.8,3.9,Race,Other,T3,BOC04,RAC07,"(34.74865012400045, -92.27449074299966)"
2010,IA,Iowa,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.1,3.0,3.3,Age,75+,T3,BOC03,AGE08,"(42.46940091300047, -93.81649055599968)"
2011,AL,Alabama,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.0,0.0,4.2,Race,Hispanic,T3,BOC04,RAC04,"(32.84057112200048, -86.63186076199969)"
2009,MD,Maryland,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.6,2.5,2.6,Race,Non-Hispanic White,T3,BOC04,RAC01,"(39.29058096400047, -76.60926011099963)"
2008,MN,Minnesota,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.9,2.8,3.0,Overall,Overall,T3,BOC01,OVR01,"(46.35564873600049, -94.79420050299967)"
2011,WY,Wyoming,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.4,3.0,3.9,Age,65+,T3,BOC03,AGE06,"(43.23554134300048, -108.10983035299967)"
2012,GA,Georgia,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.4,3.3,3.5,Gender,Male,T3,BOC02,GEN01,"(32.83968109300048, -83.62758034599966)"
2011,US,United States,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.2,3.2,3.2,Gender,Male,T3,BOC02,GEN01,
2012,HI,Hawaii,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.1,2.8,3.4,Gender,Female,T3,BOC02,GEN02,"(21.304850435000446, -157.85774940299973)"
2008,AK,Alaska,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.7,2.4,3.0,Overall,Overall,T3,BOC01,OVR01,"(64.84507995700051, -147.72205903599973)"
2010,MO,Missouri,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.6,2.5,2.7,Race,Non-Hispanic White,T3,BOC04,RAC01,"(38.635790776000476, -92.56630005299968)"
2010,GA,Georgia,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.8,2.7,2.9,Race,Non-Hispanic White,T3,BOC04,RAC01,"(32.83968109300048, -83.62758034599966)"
2009,IL,Illinois,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.7,2.6,2.8,Gender,Male,T3,BOC02,GEN01,"(40.48501028300046, -88.99771017799969)"
2011,TN,Tennessee,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.7,2.5,2.9,Race,Non-Hispanic Black,T3,BOC04,RAC02,"(35.68094058000048, -85.77449091399967)"
2008,WV,West Virginia,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.5,1.8,3.1,Race,Non-Hispanic Black,T3,BOC04,RAC02,"(38.66551020200046, -80.71264013499967)"
2010,WA,Washington,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.8,2.7,2.9,Race,Non-Hispanic White,T3,BOC04,RAC01,"(47.52227862900048, -120.47001078999972)"
2010,TX,Texas,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),2.3,2.1,2.4,Race,Non-Hispanic Black,T3,BOC04,RAC02,"(31.827240407000488, -99.42677020599967)"
2012,ID,Idaho,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.1,2.9,3.3,Overall,Overall,T3,BOC01,OVR01,"(43.682630005000476, -114.3637300419997)"
2007,MI,Michigan,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),3.1,3.0,3.1,Overall,Overall,T3,BOC01,OVR01,"(44.6613195430005, -84.71439026999968)"
2012,DE,Delaware,Million Hearts,Acute Myocardial Infarction (Heart Attack),Percent (%),1.9,1.5,2.2,Race,Non-Hispanic Black,T3,BOC04,RAC02,"(39.008830667000495, -75.57774116799965)"
